,Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
9815,9815,3208658.205,12:56:14:841,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,16,13.3334,13.3334,3.3622,359.5104,463.2852,-,-,-,-,0.0000,0.0000,0.0000,-94.8840,-84.0931,680.6342,1075.2851,821.4749,-,-,-,-,-,-,-,-
9816,9816,3208678.092,12:56:14:861,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,16,13.3598,13.3598,3.3656,354.6054,452.6317,-,-,-,-,0.0000,0.0000,0.0000,-94.7949,-84.0142,679.9954,1075.4532,821.6388,-,-,-,-,-,-,-,-
9817,9817,3208697.95,12:56:14:881,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,16,13.5665,13.5665,3.4138,356.9744,458.3343,-,-,-,-,0.0000,0.0000,0.0000,-94.7095,-83.9384,679.3822,1075.4519,821.3937,-,-,-,-,-,-,-,-
9818,9818,3208717.968,12:56:14:901,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,15,13.1994,13.1994,3.3212,366.4168,475.5857,-,-,-,-,0.0000,0.0000,0.0000,-94.6455,-83.8665,679.0553,1075.2401,821.6291,-,-,-,-,-,-,-,-
9819,9819,3208737.846,12:56:14:921,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,15,13.5203,13.5203,3.3970,390.3034,518.3765,-,-,-,-,0.0000,0.0000,0.0000,-94.4508,-83.7948,678.3214,1074.4096,822.0053,-,-,-,-,-,-,-,-
9820,9820,3208757.713,12:56:14:941,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,17,13.6831,13.6831,3.4329,412.5688,525.1444,-,-,-,-,0.0000,0.0000,0.0000,-94.1984,-83.6887,677.4818,1073.8424,822.1463,-,-,-,-,-,-,-,-
9821,9821,3208777.585,12:56:14:961,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,17,13.9466,13.9466,3.4962,426.6836,533.8146,-,-,-,-,0.0000,0.0000,0.0000,-94.2206,-83.6572,677.1232,1073.8808,822.2284,-,-,-,-,-,-,-,-
9822,9822,3208797.456,12:56:14:981,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,17,13.9775,13.9775,3.5028,438.0542,556.5662,-,-,-,-,0.0000,0.0000,0.0000,-94.2188,-83.5969,676.9290,1073.8693,822.2888,-,-,-,-,-,-,-,-
9823,9823,3208817.33,12:56:15:000,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,17,14.3730,14.3730,3.5995,446.7748,565.8640,-,-,-,-,0.0000,0.0000,0.0000,-94.1943,-83.5750,676.7464,1073.7251,822.5633,-,-,-,-,-,-,-,-
9824,9824,3208837.23,12:56:15:020,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,17,14.3730,14.3730,3.5983,446.4802,565.1249,-,-,-,-,0.0000,0.0000,0.0000,-94.1598,-83.5454,676.5291,1073.7251,822.5633,-,-,-,-,-,-,-,-
9825,9825,3208857.086,12:56:15:040,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,16,14.3912,14.3912,3.5986,443.5389,550.8122,-,-,-,-,0.0000,0.0000,0.0000,-93.9570,-83.4705,675.7459,1073.6984,822.4327,-,-,-,-,-,-,-,-
9826,9826,3208877.09,12:56:15:060,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,16,13.7943,13.7943,3.4490,390.5801,515.4311,-,-,-,-,0.0000,0.0000,0.0000,-93.6138,-83.4346,675.3041,1073.5588,821.8327,-,-,-,-,-,-,-,-
9827,9827,3208896.949,12:56:15:080,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,14.1509,14.1509,3.5478,404.7480,534.8246,-,-,-,-,0.0000,0.0000,0.0000,-93.7730,-83.6990,677.4172,1073.1427,822.0095,-,-,-,-,-,-,-,-
9828,9828,3208916.831,12:56:15:100,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,14.0606,14.0606,3.5361,400.7519,505.1863,-,-,-,-,0.0000,0.0000,0.0000,-94.0539,-83.9496,679.4458,1072.9503,821.8456,-,-,-,-,-,-,-,-
9829,9829,3208936.724,12:56:15:120,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,14.1500,14.1500,3.5569,441.9023,545.9596,-,-,-,-,0.0000,0.0000,0.0000,-94.1773,-83.6965,679.2090,1072.6697,821.7358,-,-,-,-,-,-,-,-
9830,9830,3208956.583,12:56:15:140,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,14.3455,14.3455,3.6020,449.0239,554.0855,-,-,-,-,0.0000,0.0000,0.0000,-94.0660,-83.6415,678.5850,1072.1498,821.8481,-,-,-,-,-,-,-,-
9831,9831,3208976.468,12:56:15:160,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,13.5511,13.5511,3.4037,439.8648,539.2363,-,-,-,-,0.0000,0.0000,0.0000,-93.9162,-83.5820,678.2393,1072.4825,821.4093,-,-,-,-,-,-,-,-
9832,9832,3208996.326,12:56:15:179,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,13.4740,13.4740,3.3833,447.0013,538.4672,-,-,-,-,0.0000,0.0000,0.0000,-93.8739,-83.5453,677.9659,1072.2074,821.3577,-,-,-,-,-,-,-,-
9833,9833,3209016.338,12:56:15:199,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,18,14.0397,14.0397,3.5221,450.9238,547.5939,-,-,-,-,0.0000,0.0000,0.0000,-93.8432,-83.5211,677.7670,1072.0269,821.6234,-,-,-,-,-,-,-,-
9834,9834,3209036.217,12:56:15:219,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,17,13.9857,13.9857,3.5078,450.6949,548.1200,-,-,-,-,0.0000,0.0000,0.0000,-93.8189,-83.5013,677.6010,1072.0432,821.7083,-,-,-,-,-,-,-,-
9835,9835,3209056.083,12:56:15:239,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,17,13.5119,13.5119,3.4009,437.9473,558.4939,-,-,-,-,0.0000,0.0000,0.0000,-93.8132,-83.9715,679.6230,1071.4430,822.3360,-,-,-,-,-,-,-,-
9836,9836,3209075.964,12:56:15:259,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.4780,13.4780,3.3925,494.9529,689.2342,-,-,-,-,0.0000,0.0000,0.0000,-93.9094,-83.9852,679.6159,1070.6788,823.6741,-,-,-,-,-,-,-,-
9837,9837,3209095.827,12:56:15:279,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.6059,13.6059,3.4211,489.9845,687.9452,-,-,-,-,0.0000,0.0000,0.0000,-93.8596,-83.8920,678.9960,1071.0273,823.4735,-,-,-,-,-,-,-,-
9838,9838,3209115.712,12:56:15:299,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.5640,13.5640,3.4077,482.6401,690.4168,-,-,-,-,0.0000,0.0000,0.0000,-93.7773,-83.8186,678.4015,1071.2329,823.3621,-,-,-,-,-,-,-,-
9839,9839,3209135.589,12:56:15:319,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.8026,13.8026,3.4687,492.1145,697.6059,-,-,-,-,0.0000,0.0000,0.0000,-93.8913,-83.8870,678.7833,1071.3131,823.6996,-,-,-,-,-,-,-,-
9840,9840,3209155.458,12:56:15:339,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.5332,13.5332,3.4014,496.3095,699.7509,-,-,-,-,0.0000,0.0000,0.0000,-93.9595,-83.9145,678.6438,1071.5792,823.5652,-,-,-,-,-,-,-,-
9841,9841,3209175.469,12:56:15:359,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.7701,13.7701,3.4588,503.2881,690.5800,-,-,-,-,0.0000,0.0000,0.0000,-94.0171,-83.8850,678.3765,1071.9806,823.4523,-,-,-,-,-,-,-,-
9842,9842,3209195.32,12:56:15:378,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.0689,14.0689,3.5323,512.9718,694.0560,-,-,-,-,0.0000,0.0000,0.0000,-94.0961,-83.9096,678.2967,1072.0360,824.0491,-,-,-,-,-,-,-,-
9843,9843,3209215.21,12:56:15:398,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.4871,13.4871,3.3858,484.0662,686.4650,-,-,-,-,0.0000,0.0000,0.0000,-93.9532,-84.0015,677.7522,1072.6497,824.0531,-,-,-,-,-,-,-,-
9844,9844,3209235.083,12:56:15:418,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.1184,14.1184,3.5391,479.5171,678.6053,-,-,-,-,0.0000,0.0000,0.0000,-93.8808,-83.9367,677.2295,1072.7394,824.0672,-,-,-,-,-,-,-,-
9845,9845,3209254.964,12:56:15:438,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.8703,13.8703,3.4776,516.1094,686.5106,-,-,-,-,0.0000,0.0000,0.0000,-94.1606,-83.8261,677.1551,1072.9920,824.2139,-,-,-,-,-,-,-,-
9846,9846,3209274.837,12:56:15:458,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.6871,13.6871,3.4324,499.3802,687.2901,-,-,-,-,0.0000,0.0000,0.0000,-94.2603,-83.8669,677.1553,1073.7868,824.2199,-,-,-,-,-,-,-,-
9847,9847,3209294.694,12:56:15:478,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.0048,14.0048,3.5084,514.2624,683.9551,-,-,-,-,0.0000,0.0000,0.0000,-94.3257,-83.8657,676.6559,1073.8244,824.2212,-,-,-,-,-,-,-,-
9848,9848,3209314.585,12:56:15:498,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.9639,13.9639,3.4971,509.2885,680.2072,-,-,-,-,0.0000,0.0000,0.0000,-94.2793,-83.8024,676.4288,1073.9316,824.1831,-,-,-,-,-,-,-,-
9849,9849,3209334.583,12:56:15:518,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.0575,14.0575,3.5199,520.1441,679.5616,-,-,-,-,0.0000,0.0000,0.0000,-94.3588,-83.7489,676.3686,1074.0404,824.1210,-,-,-,-,-,-,-,-
9850,9850,3209354.456,12:56:15:538,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.7593,13.7593,3.4443,498.6937,683.6183,-,-,-,-,0.0000,0.0000,0.0000,-94.3323,-83.6982,675.9578,1074.7933,824.2560,-,-,-,-,-,-,-,-
9851,9851,3209374.325,12:56:15:557,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,13.9087,13.9087,3.4918,461.9421,677.9675,-,-,-,-,0.0000,0.0000,0.0000,-94.3888,-84.0408,678.0425,1074.9340,824.2566,-,-,-,-,-,-,-,-
9852,9852,3209394.193,12:56:15:577,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.1065,14.1065,3.5394,518.3716,679.2710,-,-,-,-,0.0000,0.0000,0.0000,-94.7294,-83.9686,677.7587,1074.7135,824.2773,-,-,-,-,-,-,-,-
9853,9853,3209414.083,12:56:15:597,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.0925,14.0925,3.5359,517.1962,677.6041,-,-,-,-,0.0000,0.0000,0.0000,-94.8080,-83.9189,677.7373,1075.0115,824.1271,-,-,-,-,-,-,-,-
9854,9854,3209433.959,12:56:15:617,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.1051,14.1051,3.5363,517.8667,681.0691,-,-,-,-,0.0000,0.0000,0.0000,-94.7675,-83.8506,677.2189,1075.2122,824.1839,-,-,-,-,-,-,-,-
9855,9855,3209453.831,12:56:15:637,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.4544,14.4544,3.6202,511.4757,684.8332,-,-,-,-,0.0000,0.0000,0.0000,-94.7122,-83.7807,676.7802,1075.5761,824.1626,-,-,-,-,-,-,-,-
9856,9856,3209473.716,12:56:15:657,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,19,14.3290,14.3290,3.5869,516.2853,689.4396,-,-,-,-,0.0000,0.0000,0.0000,-94.6490,-83.7254,676.3389,1075.2434,824.4002,-,-,-,-,-,-,-,-
9857,9857,3209493.699,12:56:15:677,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,18,13.9911,13.9911,3.5034,529.4506,708.3716,-,-,-,-,0.0000,0.0000,0.0000,-94.6120,-83.7416,676.3054,1075.1376,824.7739,-,-,-,-,-,-,-,-
9858,9858,3209513.577,12:56:15:697,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.3822,14.3822,3.5975,539.9066,704.0964,-,-,-,-,0.0000,0.0000,0.0000,-94.5755,-83.6812,675.8499,1074.7940,824.5348,-,-,-,-,-,-,-,-
9859,9859,3209533.457,12:56:15:717,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.0016,14.0016,3.5033,531.4934,715.4927,-,-,-,-,0.0000,0.0000,0.0000,-94.5433,-83.6762,675.7817,1075.1594,824.7615,-,-,-,-,-,-,-,-
9860,9860,3209553.33,12:56:15:736,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,13.9911,13.9911,3.5007,535.3346,720.8050,-,-,-,-,0.0000,0.0000,0.0000,-94.5384,-83.6773,675.7838,1075.1376,824.7739,-,-,-,-,-,-,-,-
9861,9861,3209573.198,12:56:15:756,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2107,14.2107,3.5532,540.4094,718.6529,-,-,-,-,0.0000,0.0000,0.0000,-94.4691,-83.6981,675.4712,1074.9810,824.8098,-,-,-,-,-,-,-,-
9862,9862,3209593.073,12:56:15:776,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,13.9385,13.9385,3.4838,535.0491,723.6725,-,-,-,-,0.0000,0.0000,0.0000,-94.3646,-83.6636,675.0244,1075.0292,824.9151,-,-,-,-,-,-,-,-
9863,9863,3209612.958,12:56:15:796,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2204,14.2204,3.5509,538.1399,719.1603,-,-,-,-,0.0000,0.0000,0.0000,-94.3045,-83.6103,674.5949,1074.9095,824.8114,-,-,-,-,-,-,-,-
9864,9864,3209632.841,12:56:15:816,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2480,14.2480,3.5556,547.1589,722.4683,-,-,-,-,0.0000,0.0000,0.0000,-94.2472,-83.5594,674.1853,1074.5351,824.9189,-,-,-,-,-,-,-,-
9865,9865,3209652.829,12:56:15:836,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2774,14.2774,3.5621,545.1596,724.3197,-,-,-,-,0.0000,0.0000,0.0000,-94.2129,-83.5117,674.0603,1074.7208,824.6908,-,-,-,-,-,-,-,-
9866,9866,3209672.707,12:56:15:856,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.3541,14.3541,3.5805,545.9146,726.4323,-,-,-,-,0.0000,0.0000,0.0000,-94.2006,-83.4580,673.9826,1074.6917,824.4084,-,-,-,-,-,-,-,-
9867,9867,3209692.573,12:56:15:876,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.0358,14.0358,3.5010,545.8354,728.8578,-,-,-,-,0.0000,0.0000,0.0000,-94.1495,-83.3616,673.7466,1074.8949,824.3608,-,-,-,-,-,-,-,-
9868,9868,3209712.455,12:56:15:896,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2405,14.2405,3.5511,546.1071,732.0928,-,-,-,-,0.0000,0.0000,0.0000,-94.1588,-83.2910,673.7045,1074.7640,824.0976,-,-,-,-,-,-,-,-
9869,9869,3209732.321,12:56:15:915,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2643,14.2643,3.5565,545.7979,737.3229,-,-,-,-,0.0000,0.0000,0.0000,-94.1513,-83.2477,673.6265,1074.7724,824.0521,-,-,-,-,-,-,-,-
9870,9870,3209752.203,12:56:15:935,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.1405,14.1405,3.5256,547.8461,741.1194,-,-,-,-,0.0000,0.0000,0.0000,-94.1396,-83.2360,673.5422,1074.6419,823.9555,-,-,-,-,-,-,-,-
9871,9871,3209772.078,12:56:15:955,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,20,14.2851,14.2851,3.5608,546.4801,737.7906,-,-,-,-,0.0000,0.0000,0.0000,-94.1295,-83.2283,673.4751,1074.7446,823.9172,-,-,-,-,-,-,-,-
9872,9872,3209791.947,12:56:15:975,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,19,14.2894,14.2894,3.5613,534.4592,682.1754,-,-,-,-,0.0000,0.0000,0.0000,-94.1167,-83.1625,673.3819,1075.0824,823.0913,-,-,-,-,-,-,-,-
9873,9873,3209811.955,12:56:15:995,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,14.2962,14.2962,3.5577,436.7271,555.9316,-,-,-,-,0.0000,0.0000,0.0000,-94.0414,-82.7990,672.4089,1075.9550,821.4747,-,-,-,-,-,-,-,-
9874,9874,3209831.818,12:56:16:015,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,14.7516,14.7516,3.6733,429.3363,560.7620,-,-,-,-,0.0000,0.0000,0.0000,-94.2055,-82.9658,673.1148,1076.1911,822.1077,-,-,-,-,-,-,-,-
9875,9875,3209851.703,12:56:16:035,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,14.6785,14.6785,3.6555,429.2541,560.0394,-,-,-,-,0.0000,0.0000,0.0000,-94.2459,-82.9875,673.1318,1076.2304,822.0725,-,-,-,-,-,-,-,-
9876,9876,3209871.58,12:56:16:055,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.9186,13.9186,3.4661,427.1657,551.7985,-,-,-,-,0.0000,0.0000,0.0000,-94.2013,-82.9131,672.5618,1076.4589,821.6245,-,-,-,-,-,-,-,-
9877,9877,3209891.447,12:56:16:074,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.7571,13.7571,3.4226,428.8794,550.1438,-,-,-,-,0.0000,0.0000,0.0000,-94.1071,-82.8028,671.8038,1076.3677,821.4739,-,-,-,-,-,-,-,-
9878,9878,3209911.329,12:56:16:094,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,14.2029,14.2029,3.5304,428.3294,555.2639,-,-,-,-,0.0000,0.0000,0.0000,-94.1361,-82.7442,671.5234,1076.7163,821.5576,-,-,-,-,-,-,-,-
9879,9879,3209931.193,12:56:16:114,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.9925,13.9925,3.4773,427.0193,549.0280,-,-,-,-,0.0000,0.0000,0.0000,-94.0945,-82.6709,671.2217,1076.7457,821.2835,-,-,-,-,-,-,-,-
9880,9880,3209951.08,12:56:16:134,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,14.2068,14.2068,3.5295,426.7886,555.4528,-,-,-,-,0.0000,0.0000,0.0000,-94.0745,-82.6170,671.1981,1076.7813,821.3819,-,-,-,-,-,-,-,-
9881,9881,3209971.079,12:56:16:154,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.9292,13.9292,3.4606,428.7458,563.2417,-,-,-,-,0.0000,0.0000,0.0000,-94.1116,-82.5434,671.0042,1076.7801,821.1257,-,-,-,-,-,-,-,-
9882,9882,3209990.945,12:56:16:174,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.9329,13.9329,3.4616,428.4619,560.3417,-,-,-,-,0.0000,0.0000,0.0000,-94.1291,-82.5338,671.0179,1077.0321,820.9651,-,-,-,-,-,-,-,-
9883,9883,3210010.831,12:56:16:194,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.7038,13.7038,3.4035,428.5514,563.4565,-,-,-,-,0.0000,0.0000,0.0000,-94.0978,-82.5336,670.6109,1077.0400,821.3095,-,-,-,-,-,-,-,-
9884,9884,3210030.69,12:56:16:214,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,12.9104,12.9104,3.2076,427.7144,554.9349,-,-,-,-,0.0000,0.0000,0.0000,-94.0433,-82.4855,670.2227,1077.1446,820.7863,-,-,-,-,-,-,-,-
9885,9885,3210050.574,12:56:16:234,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.2940,13.2940,3.3014,426.2188,555.5817,-,-,-,-,0.0000,0.0000,0.0000,-94.0217,-82.4568,670.2429,1077.1191,820.6155,-,-,-,-,-,-,-,-
9886,9886,3210070.449,12:56:16:254,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.5183,13.5183,3.3566,423.6994,568.6555,-,-,-,-,0.0000,0.0000,0.0000,-93.9908,-82.3824,670.3274,1076.9258,820.9690,-,-,-,-,-,-,-,-
9887,9887,3210090.316,12:56:16:273,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.7044,13.7044,3.4023,424.1413,558.9025,-,-,-,-,0.0000,0.0000,0.0000,-93.9923,-82.3664,670.3624,1076.7187,820.8296,-,-,-,-,-,-,-,-
9888,9888,3210110.326,12:56:16:293,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.6063,13.6063,3.3772,426.7181,562.6421,-,-,-,-,0.0000,0.0000,0.0000,-93.9444,-82.3139,670.1463,1076.6415,820.7742,-,-,-,-,-,-,-,-
9889,9889,3210130.192,12:56:16:313,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.3907,13.3907,3.3234,429.0546,566.0362,-,-,-,-,0.0000,0.0000,0.0000,-93.8704,-82.2860,669.9301,1076.4469,820.5978,-,-,-,-,-,-,-,-
9890,9890,3210150.072,12:56:16:333,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.3509,13.3509,3.3104,431.0881,567.3809,-,-,-,-,0.0000,0.0000,0.0000,-93.7538,-82.2318,669.2788,1076.3963,820.6886,-,-,-,-,-,-,-,-
9891,9891,3210169.968,12:56:16:353,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,12.9802,12.9802,3.2206,429.4590,558.6095,-,-,-,-,0.0000,0.0000,0.0000,-93.7282,-82.2690,669.4209,1076.3891,820.3263,-,-,-,-,-,-,-,-
9892,9892,3210189.811,12:56:16:373,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,21,13.2528,13.2528,3.2885,429.5734,558.3620,-,-,-,-,0.0000,0.0000,0.0000,-93.7582,-82.2994,669.6980,1076.3292,820.3051,-,-,-,-,-,-,-,-
9893,9893,3210209.696,12:56:16:393,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Saccade,20,13.1071,13.1071,3.2559,423.6806,564.1286,-,-,-,-,0.0000,0.0000,0.0000,-93.7549,-82.3657,670.3128,1076.2164,820.6136,-,-,-,-,-,-,-,-
9894,9894,3210229.571,12:56:16:413,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,22,13.2824,13.2824,3.3019,486.4765,765.0020,-,-,-,-,0.0000,0.0000,0.0000,-93.5882,-82.6620,670.9726,1074.2500,823.2443,-,-,-,-,-,-,-,-
9895,9895,3210249.447,12:56:16:432,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,22,13.6093,13.6093,3.3880,499.3287,738.4951,-,-,-,-,0.0000,0.0000,0.0000,-93.7910,-82.8309,672.1781,1074.5384,822.6323,-,-,-,-,-,-,-,-
9896,9896,3210269.46,12:56:16:453,Trial007,07 cadeau dernier.avi,0.0,18494.941,41,CornflowerBlue,96.7832,Eye,Fixation,22,13.0218,13.0218,3.2464,508.4314,742.7488,-,-,-,-,0.0000,0.0000,0.0000,-93.8971,-82.8751,672.6692,1074.5962,823.0650,-,-,-,-,-,-,-,-
